fid,x,y,brand
78677647169,-9.418028831,0.709602475,Viking
1.27E+11,-31.55590439,23.26054955,Sobeys (Verified Page)
1.80E+11,-30.71690178,30.67451286,The Dessy Group
2.09E+11,-21.48209,15.02884579,Maggie Sottero Designs
1.01E+11,-9.471938133,18.10980988,Timex Sports
6.02E+14,-10.18161583,18.09580231,Baseball Alley
1.52E+11,-37.37384415,-8.353413582,Duck Duck Moose
3.68E+14,-10.33956528,0.700094759,Magnolia Market
48386889767,-8.264644623,-3.158117294,1-800-Flowers.com
3.56E+11,-8.448059082,-3.159486771,La-Z-Boy
2.09E+14,-11.46574116,1.456783533,AllModern (Verified Page)
6241321133,6.794588566,-2.673119307,Ballard Designs
80854864899,-22.49743652,34.38848495,Gluster
2.44E+14,1.387243748,46.91717911,Rahi Systems
1.67E+14,1.648843527,46.76163483,Cartoonize
1.57E+11,-35.12714005,30.22356987,International Delight
1.41E+11,-23.71854973,14.62174225,Carpet One Floor & Home
1.61E+14,-14.9668541,9.036533356,BB&T
1.96E+14,-22.98851585,20.48755646,MM.LaFleur (Verified Page)
3.68E+11,-8.911302567,21.03762436,Academy Sports + Outdoors
1.86E+14,-31.46138191,30.52249336,SupplyHouse.com
2.84E+11,-5.804197311,19.07476807,Minn Kota
3.32E+11,10.84529114,0.781522453,Casey's General Store
1.10E+14,-14.66209888,15.14748955,Trunk Club
1.51E+11,12.64400673,0.273353517,Microsoft Store
1.33E+14,-6.070150375,3.589453697,Effy Jewelry
15212354081,18.71616173,0.143793449,Shopbop
35459709446,-14.42239666,5.702796936,Nature Valley
8029666964,-8.785804749,0.74266535,ProFlowers (Verified Page)
63907406022,4.573373318,-10.53446388,Clark Little Photography
2.07E+14,-14.44877815,6.994693279,Earth Rated (Verified Page)
1.45E+11,-36.95040512,24.03233528,Books-A-Million
2.33E+11,-15.72654438,14.99123573,City GEAR
1.75E+14,-16.28321457,12.23733425,TacticalGear.com
1.21E+14,-40.02254868,29.00540161,Residence Inn by Marriott Miami Aventura Mall
1.15E+11,-33.26540756,16.44477081,INRIX
9720743515,-14.07116413,9.246042252,RuffleButts (Verified Page)
6263874538,-5.337830544,45.60752487,GoToMeeting
1.26E+11,-14.46834183,37.1794548,Ingersoll Rand
4.43E+14,-13.31880665,26.26760292,Pike13
2.19E+11,-3.818731546,46.12947464,Clarizen - Collaborative Work Management Software
1.48E+14,-5.511555195,-1.217304587,Little Caesar 
3.67E+11,-45.3215065,28.23237228,En Masse Entertainment
1.03E+11,-20.23771858,28.60829735,AMS Performance
2.22E+14,-35.56709671,37.31062698,Disneyland Annual Passholders (Verified Page)
3.22E+11,-31.07380867,14.51051044,Pratt & Whitney
1.41E+15,-4.117755413,7.764705658, 
2.46E+14,-26.1491375,18.95756721,BOXYCHARM
1.33E+14,-6.392231464,22.62695122,Autolite Spark Plugs
1.92E+14,-48.27568054,37.04679871,The Official Chip Foose
1.76E+14,-37.13652039,22.41769409,BHG Live Better
3.95E+14,-42.71733093,33.81767654,SunFrog Shirts
2.30E+14,-4.987079144,-47.42560577,The Standard
1.27E+14,-45.00543594,39.09143829,Signifyd
5726358738,8.394874573,-7.843618393,Supreme
1.17E+14,-3.43906045,2.064514875,Eagle Brand Sweetened Condensed Milk
18832450879,-46.69242859,38.04220581,Champion
77659718218,-33.46154404,24.0975647,DGK (Verified Page)
96852752603,2.447676897,8.289722443,neuro
34912181468,15.10542297,3.076855898,That Fish Place - That Pet Place
1.83E+11,15.10821533,3.078495026,Fisher Nuts (Verified Page)
4.86E+14,-10.1447382,35.01764679,High Five Pedal Tours
56035822121,-6.411623478,37.10680389,Schlotzsky's
2.18E+14,-19.8372097,35.09077454,lululemon Birmingham
1.48E+14,-15.06852531,25.82392311,For Colored Girls (Verified Page)
13365614494,-10.70246983,8.1248312,Big Ass Fans
2.55E+14,-10.40488529,35.77399063,CrakRevenue
8351797411,-13.30764961,18.44034195,Red Mango
65263242426,10.85665131,11.66595554,Round Table Pizza
8286023807,-19.79714394,22.15032387,Pinkberry
67675928074,-12.77890778,17.60202599,A&W Restaurants
2.61E+14,-4.171011448,44.32908249,NationBuilder
51860737815,-18.2462368,20.35321808,Sanrio
1.90E+14,-32.37478256,15.87561035,Loyalty Travels - Kerwin McKenzie - Cruisinaltitude.com
1.54E+11,-0.830328107,-21.78502274,Omnitrans (Verified Page)
1.52E+14,9.131463051,14.1525259,Whirlpool
87977452433,9.258098602,13.1400404,Zumiez
1.24E+11,-34.88121033,31.46761322,Conlin Travel
37245750451,-20.37632942,20.63903999,lululemon Somerset
2.13E+14,-34.52333069,34.75460815,Real Estate Agent Directory
84579814673,-21.49140549,21.72858238,Wingstop
1.39E+15,-24.50074387,27.6563015, 
2.76E+11,-18.40061188,13.49423027,Chef Works
1.56E+15,-19.04026413,24.42511177,Charter Communications
1.12E+14,12.08959389,1.35062623,Fitbit (Verified Page)
12372193226,9.132145882,-5.537146091,Turntable Lab
1.21E+11,-37.87105179,22.96489334,COBB Tuning
37111526645,-0.833602369,9.95156765,Mist Twst
2.70E+14,-17.59634018,10.88971806,BUILT WITH CHOCOLATE MILK
1.32E+14,-15.57133007,11.1208849,Flipz (Verified Page)
1.07E+11,-19.50655937,11.91020489,Red Vines (Verified Page)
26147019372,-7.112045288,4.81115675,RVCA
1.61E+14,-1.648688674,0.154280931,JacksonWink MMA
4.63E+14,-5.380885124,23.31204414,SurvivalKit.com
1.29E+11,-3.454150438,24.42064667,Gander Mountain
3.54E+11,-46.42733383,-14.80641842,Hilton Atlanta Marietta Hotel & Conference Center
1.14E+14,-4.889164448,49.49284363,Kareo
1.60E+15,-5.287822723,48.37591934,Paysa
13940235477,-45.40800858,40.1534462,SparkPeople.com
85676976876,-17.08136749,23.58190727,Holiday Inn Express Crystal River
5.16E+14,1.087456465,1.047098756,Wilson Volleyball (Verified Page)
49697304292,-21.75392723,8.077306747,Harney & Sons Fine Teas (Verified Page)
4.48E+14,21.23601913,-2.975591898,Hermes
2.28E+14,22.15642357,-2.247181654,Topshop (Verified Page)
63263972393,21.25329971,-3.027642965,ALEXANDER WANG (Verified Page)
93647368759,21.87192345,-2.847740889,rag & bone (Verified Page)
3.81E+14,21.16844559,-3.126358747,Swarovski (Verified Page)
6.66E+14,21.8804493,-2.290902138,ZARA (Verified Page)
3.33E+14,-14.24089432,32.97484589,Ground EFX
1.07E+11,-43.15490723,31.75802612,Accellion
2.20E+14,-5.669911385,19.57233238,Humminbird (Verified Page)
1.24E+14,0.103061534,9.059207916,Pure Leaf Iced Tea
89035602921,-8.0812397,7.067261696,Educational Insights
1.39E+14,-36.49393845,27.48937416,Avid Pro Tools
40390321678,-23.26836205,14.50210381,Blue Bell Ice Cream
3.10E+11,-35.03356552,25.52608871,The Fresh Market (Verified Page)
2.03E+14,-11.89215279,2.021651983,Holland & Barrett (Verified Page)
99964653227,-26.86820793,17.21010017,Smashburger
4.77E+14,-13.62578297,10.33377457,Diesel Trucks For Sale
39371007022,-30.54104614,42.49760056,Nothing Bundt Cakes
46215732881,7.960506916,10.95851517,bebe
1.63E+15,-28.42895508,11.09170628,Squishy Faces
1.27E+14,41.06053925,-25.23489952,Incoco
46919768192,-29.46459007,28.22906685,Sleep Number
1.30E+11,-27.14359856,30.78946495,Justin's
21790244312,-27.49733543,39.60764313,Incase (Verified Page)
65907730714,7.099355698,-1.419394374,Sgt Grit Marine Specialties
1.50E+15,7.177909851,-1.587114811,unice
30634981956,-17.40588379,4.906990051,M&M's U.S.A.
6.26E+14,-10.27718353,2.873794794,meowbox
92788370436,-20.113451,10.38901901,The Honest Kitchen
4.26E+14,-31.42142105,32.53158569,Love 2 Go Vacations
1.30E+14,-2.938760281,46.90831757,CADLearning
74093261135,10.60043907,-2.697596073,Crucial Memory
50184855582,-32.92890167,41.99812317,Prescriptives (Verified Page)
57667278481,-23.42933655,15.42291164,Happy Herbivore
3.56E+11,-17.62839317,19.00934029,Kidfresh
48391437688,-16.07789421,14.07979298,Slap Ya Mama Cajun Products
7.58E+14,-24.91766739,16.11989021,Yoobi (Verified Page)
77315639325,-7.20004797,38.86777878,Market Leader
1.10E+14,-35.07556915,30.0515213,Kinnser Software
3.04E+14,-14.55790329,22.77311516,The Natural Grip
2.49E+14,-15.20492458,28.33826447,Nutella (Verified Page)
1.09E+14,4.15422821,-9.615568161,Rim Cafe
1.28E+14,4.178099632,-9.671584129,PEEPS AND COMPANY
14101740225,4.382968426,-10.39853859,CDW Corporation (Verified Page)
78706090101,-44.55360413,35.36838913,Moog Music Inc.
58981424089,-16.51263237,15.93092346,Ford Models
3.09E+11,-20.36251068,23.56517982,Warby Parker
83383376576,-17.11499405,36.21492004,Jersey Mike's Subs
22931869481,-19.67725372,8.012844086,Lennar
1.88E+11,-14.12572098,-0.644277215,Taylor Morrison
68441743439,-26.69125175,25.06488228,Van Cleef & Arpels (Verified Page)
77805485826,-5.742516041,19.35399628,Salt Life
3.08E+14,3.35999155,44.42696762,Killer Bee Bait
57568313606,-29.00516701,12.52525616,Crossroads Trading Company
81701055624,-28.21137619,11.4230957,Sierra Trading Post
35497422033,1.07356739,7.778337002,Ice Mountain Natural Spring Water
12832737703,-2.723319054,10.63212585,Waffle House
6.43E+14,-16.70819664,23.93334389,Just Cruises & Vacations - Cindy Bissonnette
27012464469,-33.63062286,36.44339371,SwimOutlet.com
3.39E+14,-18.98188591,9.85440731,OneMain (Verified Page)
1.83E+14,-5.204391003,47.95259476,Animatron
3.61E+11,-17.76371956,32.61220932,My Lead System PRO
1.50E+14,-11.26126289,36.38504791,SalesNexus
3.60E+11,-13.93607712,36.21681595,DoubleDutch
4.17E+14,-7.358198643,39.84280777,Catalant Technologies
29445703330,-2.006724834,46.71986008,Balsamiq
60113134549,-18.73747063,35.29933548,Success Rice
4.16E+14,-5.292828083,44.38897324,Dynatrace
4.34E+14,-18.69082642,34.91799545,StudentBridge
16001365238,-1.575107694,0.145628214,WARHEADS
1.43E+14,-10.20842171,39.31970596,HelloSign
35692712061,-33.91984177,40.66235352,Truvia (Verified Page)
48830741934,0.107125029,9.861816406,Pull-Ups®
2.10E+11,-4.917481422,12.20486355,Chattanooga Fun
1.31E+11,5.705978394,14.07419968,Slickdeals
1.61E+14,-33.87182617,40.60981369,Café de Colombia Worldwide
1.97E+14,3.547531605,7.197789192,LivingSocial
2.71E+11,40.41460419,-24.45317268,African Pride
78422501175,-4.682656765,10.8690176,Kendra Scott (Verified Page)
1.53E+15,-38.36891937,36.41395187,black skull usa
61492326613,-35.95648956,31.56786728,Discount Dance Supply
6.41E+14,-24.45743942,29.51626396,Google Express (Verified Page)
58758548787,-40.76610947,31.12658882,James Allen Rings
21308778314,-22.30260468,-3.368868828,Drs. Foster and Smith Pet Supplies
3.71E+14,-36.73940277,-8.452510834,SparkPost
1.70E+11,-22.63054657,-2.979163408,Morris The Cat
27849291760,-20.72365189,-0.809579492,PhoneDog.com
92601753907,-22.14222527,-0.096606031,Freebies 4 Mom
75507330920,23.93053436,0.536587238,Prehistoric Pets
1.07E+11,-21.0798912,-1.519636869,Andis Grooming
1.28E+11,-12.75178432,-1.723455906,Petmate Pet Products
57450309736,-22.11865616,-0.051033631,Roku
3.51E+14,-22.24748611,-3.271029711,Nutrish for Cats
87192791637,-20.95627975,-1.361431479,Natural Balance Pet Foods
1.63E+14,-21.23125076,-1.989286423,P.L.A.Y. Pet Lifestyle And You
3.82E+14,-9.221083641,11.80856323,Horse Health Products
2.10E+11,-9.799925804,11.71789169,SmartPak
3.46E+11,-32.17439651,22.48547173,Syncsort
1.52E+14,6.826751232,14.39618874,Big Lots
1.43E+15,-15.13421059,17.92995644, 
92982475411,-0.449874371,3.357974768,Reese's
3.71E+14,-11.94603443,8.066687584,Beloved Shirts
2.15E+11,-25.6304512,26.4530735,Credit Karma (Verified Page)
2.24E+11,-29.02583122,16.74857712,Experian (Verified Page)
1.35E+14,-9.115727425,4.902462959,Marleylilly - Monogrammed Gifts
17480979358,-9.112602234,41.63430405,NetIQ
73841604279,-2.52303195,49.4277153,Surescripts
1.11E+14,-40.79466629,34.29944611,Nudges Dog Treats (Verified Page)
1.49E+14,1.470792651,-19.99740601,The North Face Georgetown
8410298702,-9.004841805,4.276365757,You Need A Budget (YNAB)
5.08E+14,-26.26771545,29.62359619,Terminix
73845566283,-0.661816597,-22.75418282,On Location Tours
2.57E+14,2.29411149,7.630417347,Sparkle Paper Towels (Verified Page)
92885507619,-32.50691605,27.48404312,Maui Jim (Verified Page)
2.87E+14,-22.52218437,11.53374672,Caramel Apple Pops (Verified Page)
6.08E+14,-14.15895653,36.61159134,Opoli
85010727300,-16.8058567,36.21148682,Cumberland Farms
1.05E+14,-16.24710846,13.17657375,Cheryl's Cookies and Brownies (Verified Page)
5.74E+14,-17.64474106,5.164255142,Buscemi (Verified Page)
45249699492,-36.12636185,35.21911621,Arrowhead Mountain Spring Water
3.11E+11,-47.30412674,38.35619736,Roadkill Customs
52880875599,-46.34650421,38.73241425,FireKeepers Casino
1.74E+11,-34.00926971,30.99378586,Pilot Flying J
1.10E+14,-18.36595535,23.35681343,CarChat24
69088556024,-4.03172636,48.63007355,Expensify
1.18E+11,-42.34606552,33.86411285,BraunAbility
1.09E+14,-35.00994492,20.6045723,San Diego Marriott Del Mar
89391970955,-13.74897289,-0.169126824,Z Gallerie
5.53E+14,-14.0710144,-0.522461355,LuLaRoe (Verified Page)
1.58E+11,-39.8106041,25.81383133,iChica.nl
95717252067,-24.63659096,24.71805,World Yacht
1.82E+14,-27.23543549,25.58644867,Boxed (Verified Page)
1.42E+14,-26.36815453,28.93637466,FTD Flowers
1.86E+14,-32.70820618,31.74658203,Spiritual Gangster
21601839939,-10.77106571,28.67137718,Giant Eagle
97094077635,-45.59980774,37.3045845,TouchTone Communications
1.34E+14,-9.644190788,37.1152153,StrongMind
66196221333,-24.04318237,26.24163628,Harris Teeter
2.41E+14,-8.80798912,32.58319855,United Tote Company
63293403236,-20.3108139,4.347999096,Adventure Caravans
2.60E+14,-7.66392374,42.49500275,Esri Electric & Gas
1.22E+14,-9.48736763,36.09523773,Tikal Travel
3.73E+14,-44.23927307,43.31541443,BKS Built Trucks
31642771491,-25.59196281,33.56765366,Graeter's  Ice Cream
1.69E+11,-23.04227829,18.28275681,Century 21 Department Store
1.70E+14,-34.03232956,33.65948868,American Garden (Verified Page)
1.29E+11,-2.5323596,50.49241257,Reusch USA
1.66E+11,-20.8841629,8.988059044,BigCommerce (Verified Page)
2.23E+14,-43.51165009,32.95718384,Templeton Tours Inc.
29345181924,-15.25670242,14.03122044,Lorex Technology
3.23E+11,-26.32406425,31.7845211,Ghirardelli Chocolate Company
89208196226,46.11175156,-3.005723953,Nutrilite US
2.07E+11,6.583540916,-6.781743526,Idahoan
1.05E+14,6.566404819,-6.752692223,Albertsons
47183263391,-15.9439621,14.98200512,King's Hawaiian
4.01E+14,-16.1562252,10.58096886,Mexican Cooking Tips & Recipes
2.08E+14,-26.13999557,23.32420921,FUD USA
4.29E+11,-15.06042099,8.15718174,Cheddar's Scratch Kitchen (Verified Page)
33036112141,-32.24539566,17.85834503,BorrowLenses.com
2.31E+11,-34.06290817,31.67459869,Tribe Hummus
4.11E+14,-46.78437805,37.66251373,EQStable from Zoetis
1.80E+14,-21.50281143,18.80469704,DataArt
2.45E+11,17.99802017,33.98410416,AccuAir Suspension
3.84E+14,-30.19422722,32.37596893,Railwaymen
70409608311,-6.623690128,43.65721893,Railsware
6730537575,-22.60483932,30.35703659,Tillys
1.73E+14,-23.74231911,12.3690424,Hearsay Systems (Verified Page)
2.90E+11,-4.446091175,44.33861542,Microsoft Design
3.22E+14,-27.12480164,37.57469177,NewStylish (www.newstylish.com)
5.30E+14,-46.01422119,36.07346725,Hawaiian Electric Companies
73714120940,-33.71166611,32.64812469,Interfolio
38913953804,-18.39856911,7.454268932,Tempur-Pedic USA
27571096998,-13.90888214,36.46521378,LiquidPlanner
2.82E+14,-47.51120377,37.68382263,Crazy Bone Hunting
2.99E+11,-1.636258602,-21.04431915,UV Skinz
34314103642,-4.327672482,13.27378082,Deer Park Natural Spring Water
37684420398,-32.59628677,31.37527466,Proper Cloth (Verified Page)
52081616912,-19.50823784,20.96834946,Hudson Jeans (Verified Page)
80153486499,-0.066986427,-23.22945404,Pursuit Alaska Collection
89031985873,-32.0622139,41.93387985,Vitamix (Verified Page)
1.11E+14,0.858934939,0.402567655,O'Brien
1.06E+11,-26.5620079,27.0425663,Fred Meyer Jewelers
2.36E+14,-29.11099815,12.04949379,Chevys Fresh Mex
1.94E+11,-17.47315788,16.72114944,Ladders (Verified Page)
1.17E+14,-31.59239006,31.97942543,Fresh Step litter (Verified Page)
8938399356,-2.286316633,11.1726799,Propel Water
3.38E+14,-40.05133438,32.54842758,CamFind
9418270899,-23.95535278,29.56204033,Buffalo Wild Wings
1.78E+14,-1.511746764,19.57288933,Jon Loomer Digital (Verified Page)
1.27E+14,-15.47260666,2.2543571,Soy La Mala Suerte (Verified Page)
2.10E+11,-14.70551109,30.30605125,Stohlquist WaterWare
61224900854,-4.774242878,14.59058762,TeeFury
37657315592,5.855311394,13.87185287,Kmart
1.51E+11,-35.16726303,22.20144653,Explore Fairbanks Alaska
1.19E+11,-33.55062485,19.06574249,smart
1.72E+14,-25.10477829,22.20301628,David Tevenal - Tattooer
5.28E+14,1.391801715,48.30677032,Autodesk Fusion Connect
22343544970,-17.30936813,3.692130566,Bahama Breeze Island Grille
1.31E+11,-29.00494003,10.55923653,Turkey Hill Dairy (Verified Page)
2.51E+14,-21.15296364,16.38373947,Hampton Creek (Verified Page)
1.37E+11,-27.06792259,26.37151718,MorningStar Farms
2.80E+14,-31.23452759,18.23912811,SIXTY Soho
1.32E+14,-22.97294044,12.35972309,Expression Fiber Arts
2.64E+11,-26.83957863,25.22725487,Leisure Arts
44911994899,-2.793099642,27.19054604,adidas Baseball
1.30E+14,-7.931058407,24.1529007,Ready Mobile
1.27E+11,-7.959141254,24.12286377,GolfNow.com
1.07E+11,-36.09627151,31.96427917,V-MODA
2.52E+11,-12.74334145,6.109144688,KOHLER
1.66E+14,-2.364009142,-2.955186605,LLLbaby
1.86E+11,5.195959568,-1.285478354,Pottery Barn Kids
45732091646,-4.547778606,0.238994673,Ergobaby
57349623164,-4.505749226,10.99837303,Matson Money
1.45E+15,-29.67455864,28.62720299,volaris
1.30E+14,-1.832276464,-19.53454781,Honolulu Civil Beat (Verified Page)
62517166836,0.485065639,-21.2472744,Rustic Pathways
1.54E+11,-28.25429916,-0.91544193,Revinate
1.73E+14,1.461448908,-24.80661011,The Langham  New York  Fifth Avenue
1.50E+14,-1.799236059,-19.45611763,Expedia Local Expert
1.17E+14,-36.05075073,-13.32926083,Marriott's Maui Ocean Club
3.31E+11,8.349102974,-26.24148369,Parelli Saddles
3.07E+14,-31.37312889,29.45575523,True&Co
35739166210,-30.35558891,24.18779945,Natori
1.06E+11,-17.97476959,15.09842014,Applegate (Verified Page)
2.02E+11,-18.8411541,33.62551498,Brivo
1.95E+14,-7.330258846,23.2128334,Spectrum Enterprise
1.11E+14,-31.7071209,31.35048676,Los Angeles Lakers on Fanatics
1.09E+14,-45.10518646,37.02605438,Boston Celtics on Fanatics
39835376573,-38.52078247,36.59600067,Birkenstock (Verified Page)
1.60E+14,-32.94254303,29.62675667,Chemical Guys
2.93E+14,-46.15556335,37.40209961,Openbay
3.26E+11,-2.367516518,13.20141792,Beyoncé parfums
98507168249,-41.89287186,37.30901337,Living Scriptures - LDS
6.29E+14,1.281085134,47.98254776,Autodesk BUILD Space
46335521922,-35.31446838,25.88822556,Elegant Themes
22099341080,-22.87829971,20.33120537,The Corcoran Group
1.79E+14,-31.49809837,19.39424706,LifeProof (Verified Page)
2.98E+11,-28.51938438,25.05708504,Sherwin-Williams for Design Pros
6.74E+14,-15.77042675,12.06382847,Stadium (Verified Page)
27463012178,-27.20975876,37.60648346,Majestic Athletic
60577330543,-47.71461487,39.13508224,dressbarn
1.09E+11,-3.698370218,4.410648823,Yandy.com
4.86E+14,-47.67141724,36.33616257,Courtyard by Marriott New Orleans French Quarter/Iberville
44647458360,-15.81206322,4.805077553,koi Designer Scrubs
1.10E+14,-15.80191612,4.798220158,Mosh Posh Designer Consigner
7.06E+14,-13.64854431,6.339493275,Society+
82461182837,5.3095541,13.46732807,EVGA
6009749455,-31.76971054,31.95128822,The Literacy Site
1.39E+14,-21.80557442,17.13532829,Darkskin (Verified Page)
87137984348,-37.45303345,22.94081688,Jewel-Osco
8984788623,-40.72663116,38.78158188,EMS1
2.03E+14,-24.38302231,28.9567852,DSI
